pl_name,disposition,pl_orbper,pl_tranmid,pl_trandur,pl_rade,pl_radj,pl_radjerr1,pl_radjerr2,pl_ratror,st_rad,st_raderr1,st_raderr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2
K2-138 d,CONFIRMED,5.40479,2457743.16,2.7,2.39,0.21322152,0.00927826,-0.00749398,0.02532,0.863,0.031,-0.018,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 e,CONFIRMED,8.26146,2457740.646,2.97,3.39,0.30243554,0.01391739,-0.00981354,0.03599,0.863,0.031,-0.018,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 e,CONFIRMED,8.26144,2457740.645,3.063,3.29,0.29351414,0.03122491,-0.01605852,0.0349,0.86,0.08,-0.08,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 e,CONFIRMED,8.26147,2457740.645,2.967,3.11,0.27745562,0.02141137,-0.01962709,0.03385,0.839,0.054,-0.051,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 e,CONFIRMED,8.2616616,2460219.145,2.862,3.30997,0.29529625,0.01762364,-0.01762364,,0.86,0.05,-0.05,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 f,CONFIRMED,12.75758,2457738.702,3.243,2.73,0.24355429,0.02051923,-0.01873495,0.02982,0.839,0.054,-0.051,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 f,CONFIRMED,12.75759,2457738.702,3.19,2.81,0.25069141,0.03211705,-0.01695066,0.0299,0.86,0.08,-0.08,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 f,CONFIRMED,12.75758,2457738.702,3.2,2.904,0.25907753,0.0146311,-0.00990276,0.03085,0.863,0.031,-0.018,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 g,CONFIRMED,41.96797,2457773.862,4.75,3.013,0.26880186,0.02703185,-0.02239272,0.03187,0.863,0.031,-0.018,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-138 g,CONFIRMED,41.96645,2457773.854,4.035,3.18,0.2837006,0.02497993,-0.02319565,0.03472,0.839,0.054,-0.051,202.585,2.028,-1.989,4.90795,0.048567,-0.048567
K2-139 b,CONFIRMED,28.382206,2457325.817,4.9392,9.5,0.85,0.05,-0.04,0.0936,0.93,,,153.856,0.932,-0.921,6.47101,0.0388505,-0.0388505
K2-139 b,CONFIRMED,28.38236,2457325.817,4.89,9.056872,0.808,0.034,-0.033,0.0961,0.862,0.032,-0.032,153.856,0.932,-0.921,6.47101,0.0388505,-0.0388505
K2-139 b,CONFIRMED,28.38246,2457325.817,4.9872,9.62,0.858,0.043,-0.062,0.0966,0.913,0.04,-0.054,153.856,0.932,-0.921,6.47101,0.0388505,-0.0388505
K2-14 b,CONFIRMED,8.36779,2456811.453,2.3304,8.51,0.759,0.043,-0.051,0.1102,0.708,0.015,-0.012,364.048,8.099,-8.099,2.71943,0.0606212,-0.0606212
K2-14 b,CONFIRMED,8.3688168,2456811.447,2.52,6.65,0.59327326,,,0.1142,0.56,,,364.048,8.099,-8.099,2.71943,0.0606212,-0.0606212
K2-14 b,CONFIRMED,8.36926,2456811.445,2.08,4.48,0.39967883,0.04639129,-0.04639129,0.1066,0.386,0.04,-0.04,364.048,8.099,-8.099,2.71943,0.0606212,-0.0606212
K2-140 b,CONFIRMED,6.5693,2457588.284,4.56,12.273855,1.095,0.018,-0.018,0.114,0.987,0.011,-0.011,347.917,8.287,-7.917,2.84731,0.0663889,-0.0663889
K2-140 b,CONFIRMED,6.569188,2457588.285,3.81,13.56286665,1.21,0.09,-0.09,0.117,1.06,0.07,-0.06,347.917,8.287,-7.917,2.84731,0.0663889,-0.0663889
K2-140 b,CONFIRMED,6.56918,2457588.285,3.3,12.25,1.0928718,0.01516638,-0.01516638,0.113,0.99,0.01,-0.01,347.917,8.287,-7.917,2.84731,0.0663889,-0.0663889
K2-141 b,CONFIRMED,0.2803246,2460232.513,0.868,1.64829,0.14705084,0.01300065,-0.01300065,,0.72,0.06,-0.06,61.8736,0.1662,-0.1654,16.1332,0.0429849,-0.0429849
K2-141 b,CONFIRMED,0.2803226,2457738.465,0.94,1.54,0.1373896,0.0089214,-0.00802926,0.02088,0.674,0.039,-0.039,61.8736,0.1662,-0.1654,16.1332,0.0429849,-0.0429849
K2-146 b,CONFIRMED,2.644845,2457144.641,1.5312,10.7,0.95,2.17,-0.75,0.1951,0.5,,,79.3002,0.478,-0.4723,12.5821,0.0749898,-0.0749898
K2-146 b,CONFIRMED,2.643528,2457142.006,1.32,1.47,0.131,0.025,-0.033,0.0595,0.226,0.04,-0.049,79.3002,0.478,-0.4723,12.5821,0.0749898,-0.0749898
K2-147 b,CONFIRMED,0.961916,2457301.947,1.0296,0.82,0.073,0.016,-0.022,0.0243,0.311,0.063,-0.08,90.5494,0.2767,-0.275,11.0149,0.033392,-0.033392
K2-147 b,CONFIRMED,0.961939,2457343.309,0.9024,1.47286006,0.1314,0.0099,-0.0088,0.0234,0.578,0.028,-0.028,90.5494,0.2767,-0.275,11.0149,0.033392,-0.033392
K2-148 b,CONFIRMED,4.38393,2457394.447,1.776,0.701,0.0625,0.0079,-0.0183,0.0173,0.371,0.036,-0.083,124.458,0.626,-0.619,8.00615,0.0399039,-0.0399039
K2-148 c,CONFIRMED,6.92251,2457394.652,2.0304,0.9,0.08,0.009,-0.021,0.0222,0.371,0.036,-0.083,124.458,0.626,-0.619,8.00615,0.0399039,-0.0399039
K2-148 d,CONFIRMED,9.75833,2457396.099,1.8,0.88,0.079,0.0098,-0.024,0.0217,0.371,0.036,-0.083,124.458,0.626,-0.619,8.00615,0.0399039,-0.0399039
K2-15 b,CONFIRMED,11.81004,2456811.851,2.4024,3.08,0.275,0.039,-0.05,0.0354,0.8,0.11,-0.13,493.992,9.0765,-9.0765,1.9959,0.0369068,-0.0369068
K2-15 b,CONFIRMED,11.808398,2456811.857,2.48,3.1,0.27656348,,,0.03465,0.76,,,493.992,9.0765,-9.0765,1.9959,0.0369068,-0.0369068
K2-15 b,CONFIRMED,11.8097,2456811.851,2.52,2.84,0.25336783,0.03479347,-0.03479347,0.033,0.78,0.09,-0.09,493.992,9.0765,-9.0765,1.9959,0.0369068,-0.0369068
K2-150 b,CONFIRMED,10.59366,2457402.555,2.4,1.71,0.153,0.034,-0.028,0.0437,0.36,0.075,-0.045,102.483,0.802,-0.789,9.7297,0.0751656,-0.0751656
K2-151 b,CONFIRMED,3.83553,2457395.238,1.6392,1.054,0.09403,0.0081,-0.0207,0.0301,0.321,0.013,-0.034,69.4798,0.1524,-0.1517,14.3638,0.0312634,-0.0312634
K2-151 b,CONFIRMED,3.835376,2457395.238,1.5408,1.5,0.13,0.04,-0.03,0.0299,0.45,,,69.4798,0.1524,-0.1517,14.3638,0.0312634,-0.0312634
K2-152 b,CONFIRMED,32.6479,2457608.622,4.0,2.29,0.20430012,0.02230351,-0.02141137,0.0344,0.61,0.01,-0.01,108.449,0.414,-0.411,9.19214,0.0347971,-0.0347971
K2-153 b,CONFIRMED,7.51574,2457588.427,2.3,2.0,0.17842805,0.01873495,-0.01605852,0.0348,0.53,0.01,-0.01,143.125,0.915,-0.903,6.95835,0.0440573,-0.0440573
K2-154 b,CONFIRMED,3.67626,2457585.053,1.7,1.99,0.17753591,0.01873495,-0.00981354,0.0288,0.63,0.01,-0.01,129.356,0.445,-0.445,7.70175,0.0264005,-0.0264005
K2-154 c,CONFIRMED,7.95486,2457584.338,2.1,2.07,0.18467303,0.01605852,-0.01159782,0.03,0.63,0.01,-0.01,129.356,0.445,-0.445,7.70175,0.0264005,-0.0264005
K2-155 b,CONFIRMED,6.342,,2.4096,1.8,0.16058524,0.0178428,-0.0089214,0.0261,0.58,0.06,-0.03,72.7998,0.2864,-0.2841,13.7077,0.05342,-0.05342
K2-155 c,CONFIRMED,13.85,,3.528,2.6,0.23195646,0.06244982,-0.0178428,0.0321,0.58,0.06,-0.03,72.7998,0.2864,-0.2841,13.7077,0.05342,-0.05342
K2-155 c,CONFIRMED,13.85327454,2459476.992,3.1969542,2.2098839,0.19715298,0.12210164,-0.12210164,,0.655766,0.067284,-0.067284,72.7998,0.2864,-0.2841,13.7077,0.05342,-0.05342
K2-155 d,CONFIRMED,40.718,,4.464,1.9,0.16950665,0.06244982,-0.0178428,0.0273,0.58,0.06,-0.03,72.7998,0.2864,-0.2841,13.7077,0.05342,-0.05342
K2-156 b,CONFIRMED,0.81314,2457583.143,1.3,1.15,0.10259613,0.0089214,-0.00624498,0.0161,0.66,0.01,-0.01,150.21,1.085,-1.069,6.6289,0.0473754,-0.0473754
K2-157 b,CONFIRMED,0.3652575,2457582.822,1.161,0.935,0.0834,0.0081,-0.0081,0.00996,0.86,0.019,-0.019,298.373,4.59,-4.455,3.32357,0.0504068,-0.0504068
K2-158 b,CONFIRMED,10.06049,2457590.483,3.8,2.64,0.23552502,0.01427424,-0.0089214,0.0255,0.95,0.02,-0.02,197.299,2.061,-2.02,5.0403,0.0520135,-0.0520135
K2-158 c,CONFIRMED,5.90279,2457583.883,5.0,1.28,0.11419395,0.01159782,-0.0089214,0.0123,0.95,0.02,-0.02,197.299,2.061,-2.02,5.0403,0.0520135,-0.0520135
K2-159 b,CONFIRMED,12.42205,2457586.508,3.3,2.26,0.2016237,0.01516638,-0.00981354,0.025,0.83,0.01,-0.01,170.998,1.424,-1.402,5.81967,0.0479583,-0.0479583
K2-16 b,CONFIRMED,7.62117,2456811.677,2.184,1.87,0.167,0.012,-0.019,0.0314,0.544,0.012,-0.021,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 b,CONFIRMED,7.6196574,2456811.684,2.19,2.39,0.21322152,,,0.02796,0.71,,,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 b,CONFIRMED,7.6188,2456811.687,2.487,2.02,0.18021233,0.02141137,-0.02141137,0.02796,0.66,0.03,-0.03,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 b,CONFIRMED,7.61856,2456811.688,2.24,1.96,0.17485949,0.01516638,-0.01516638,0.0268,0.67,0.02,-0.02,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 c,CONFIRMED,19.077,2456809.484,3.01,2.19,0.19537871,0.02051923,-0.02051923,0.0299,0.67,0.02,-0.02,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 c,CONFIRMED,19.0702,2456828.566,3.36,1.84,0.164,0.02,-0.06,0.031,0.544,0.012,-0.021,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 c,CONFIRMED,19.07863,2456809.48,3.859,2.54,0.22660362,0.09991971,-0.04193059,0.03526,0.66,0.03,-0.03,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-16 c,CONFIRMED,19.07454,2456828.562,3.48,2.58,0.23017218,,,0.03269,0.71,,,334.967,4.1785,-4.1785,2.95691,0.0369571,-0.0369571
K2-162 b,CONFIRMED,9.45889,2457583.908,3.0,1.44,0.1284682,0.00981354,-0.00624498,0.019,0.69,0.01,-0.01,124.433,0.617,-0.61,8.00776,0.03935,-0.03935
K2-164 b,CONFIRMED,17.355681,2456816.737,8.14,1.81,0.16147738,,,0.01418,1.06,,,375.67,7.713,-7.414,2.63409,0.0531708,-0.0531708
K2-164 b,CONFIRMED,17.3678,2456816.73,9.168,1.93,0.172,0.035,-0.063,0.0139,1.27,0.22,-0.27,375.67,7.713,-7.414,2.63409,0.0531708,-0.0531708
K2-165 d,CONFIRMED,14.06660141,2459560.413,2.7078373,3.19087767,0.28467153,0.25052191,-0.25052191,,0.837606,0.041631,-0.041631,134.591,1.2,-1.178,7.40188,0.0651389,-0.0651389
K2-166 b,CONFIRMED,8.52695,2457586.764,3.7,2.19,0.19537871,0.0178428,-0.01695066,0.0124,1.61,0.04,-0.04,476.882,9.692,-9.321,2.06877,0.0414771,-0.0414771
K2-167 b,CONFIRMED,9.978541,2457299.247,3.6,2.36509493,0.211,0.019,-0.013,0.01436,1.499,0.077,-0.071,80.8994,0.4731,-0.4677,12.3328,0.0713307,-0.0713307
K2-167 b,CONFIRMED,9.975403,2456979.941,3.27,2.13,0.19002587,,,0.01516,1.18,,,80.8994,0.4731,-0.4677,12.3328,0.0713307,-0.0713307
K2-167 b,CONFIRMED,9.97857,2457349.14,3.631,2.2642141,0.202,0.014,-0.01,0.01417,1.46,0.051,-0.051,80.8994,0.4731,-0.4677,12.3328,0.0713307,-0.0713307
K2-167 b,CONFIRMED,9.978331927,2459085.391,4.2281711,2.05153324,0.18302585,0.08863529,-0.08863529,,1.47131,0.069525,-0.069525,80.8994,0.4731,-0.4677,12.3328,0.0713307,-0.0713307
K2-168 b,CONFIRMED,15.8523,2456990.893,3.792,2.19,0.195,0.012,-0.02,0.0222,0.904,0.037,-0.013,243.935,4.239,-4.099,4.07235,0.0695159,-0.0695159
K2-168 b,CONFIRMED,15.85412,2456990.887,3.88,2.34,0.20876082,,,0.02208,0.88,,,243.935,4.239,-4.099,4.07235,0.0695159,-0.0695159
K2-169 b,CONFIRMED,6.37961,2456982.017,2.78,1.41,0.12579177,,,0.01388,0.83,,,235.867,4.698,-4.522,4.21322,0.0822047,-0.0822047
K2-169 b,CONFIRMED,6.38092,2456982.01,3.096,1.341,0.1196,0.0062,-0.0111,0.01254,0.981,0.025,-0.027,235.867,4.698,-4.522,4.21322,0.0822047,-0.0822047
K2-17 b,CONFIRMED,17.9654,2456817.953,2.76,1.53,0.13649746,0.01695066,-0.01695066,0.029,0.478,0.043,-0.043,125.106,0.663,-0.657,7.96463,0.0418381,-0.0418381
K2-17 b,CONFIRMED,17.96832,2456817.947,2.592,1.78,0.159,0.028,-0.026,0.0293,0.556,0.09,-0.063,125.106,0.663,-0.657,7.96463,0.0418381,-0.0418381
K2-17 b,CONFIRMED,17.968216,2456817.945,2.76,2.15,0.19181015,,,0.02936,0.63,,,125.106,0.663,-0.657,7.96463,0.0418381,-0.0418381
K2-170 b,CONFIRMED,7.5734,2456978.614,3.432,1.62,0.145,0.011,-0.021,0.0137,1.0849,0.0244,-0.0076,392.872,6.502,-6.298,2.51725,0.0411412,-0.0411412
K2-170 b,CONFIRMED,7.5767206,2456986.184,3.61,1.5,0.13382104,,,0.01287,0.98,,,392.872,6.502,-6.298,2.51725,0.0411412,-0.0411412
K2-170 c,CONFIRMED,12.400731,2456985.665,4.05,1.92,0.17129093,,,0.01629,0.98,,,392.872,6.502,-6.298,2.51725,0.0411412,-0.0411412
K2-170 c,CONFIRMED,12.3988,2456985.664,4.176,2.01,0.179,0.012,-0.03,0.017,1.0849,0.0244,-0.0076,392.872,6.502,-6.298,2.51725,0.0411412,-0.0411412
K2-171 b,CONFIRMED,5.6315915,2456979.452,6.71,1.23,0.10973325,,,0.01372,0.77,,,606.128,18.747,-17.673,1.62229,0.0491548,-0.0491548
K2-171 b,CONFIRMED,5.6228,2456979.494,8.208,3.71,0.331,0.029,-0.081,0.0143,2.378,0.018,-0.038,606.128,18.747,-17.673,1.62229,0.0491548,-0.0491548
K2-172 b,CONFIRMED,14.317001,2456982.295,3.9,1.8,0.16058524,,,0.01714,0.86,,,249.742,2.942,-2.876,3.97597,0.046282,-0.046282
K2-172 b,CONFIRMED,14.3181,2456982.289,3.84,1.69,0.151,0.021,-0.025,0.0188,0.824,0.102,-0.056,249.742,2.942,-2.876,3.97597,0.046282,-0.046282
K2-172 c,CONFIRMED,29.626402,2456993.54,4.92,3.41,0.30421982,,,0.03282,0.86,,,249.742,2.942,-2.876,3.97597,0.046282,-0.046282
K2-172 c,CONFIRMED,29.6245,2456993.541,4.992,3.02,0.269,0.035,-0.03,0.0336,0.824,0.102,-0.056,249.742,2.942,-2.876,3.97597,0.046282,-0.046282
K2-174 b,CONFIRMED,19.56204579,2459450.837,6.4231417,3.28708684,0.29325475,0.03351139,-0.03351139,,0.758892,0.060945,-0.060945,99.9293,0.3607,-0.3581,9.9783,0.0357188,-0.0357188
K2-174 b,CONFIRMED,19.562307,2457083.779,5.808,2.6,0.23195646,0.0089214,-0.0089214,0.036,0.676,0.008,-0.008,99.9293,0.3607,-0.3581,9.9783,0.0357188,-0.0357188
K2-174 b,CONFIRMED,19.564,2457083.779,6.05088,2.59,0.231,0.021,-0.021,0.0349,0.673,0.052,-0.052,99.9293,0.3607,-0.3581,9.9783,0.0357188,-0.0357188
K2-174 b,CONFIRMED,19.56236,2457064.216,6.216,2.78,0.248,0.03,-0.029,0.0381,0.669,0.049,-0.052,99.9293,0.3607,-0.3581,9.9783,0.0357188,-0.0357188
K2-176 b,CONFIRMED,5.32944,2457066.783,2.76,1.55,0.138,0.0098,-0.02,0.0156,0.911,0.017,-0.027,247.302,3.676,-3.572,4.01586,0.0588001,-0.0588001
K2-178 b,CONFIRMED,8.74809,2457070.337,3.4272,3.83,0.342,0.021,-0.025,0.03745,0.938,0.055,-0.044,214.753,1.838,-1.808,4.62801,0.0392227,-0.0392227
K2-178 b,CONFIRMED,8.754707978,2459451.225,3.4644403,3.54381082,0.31615817,0.1525243,-0.1525243,,0.889347,0.041688,-0.041688,214.753,1.838,-1.808,4.62801,0.0392227,-0.0392227
K2-179 b,CONFIRMED,5.17222,2457066.581,1.7664,2.12,0.189,0.009,-0.015,0.0304,0.639,0.012,-0.021,190.81,2.126,-2.08,5.21281,0.0573246,-0.0573246
K2-18 b,CONFIRMED,32.947328,2456836.171,2.97,2.17,0.19359443,,,0.05389,0.36,,,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906
K2-18 b,CONFIRMED,32.9418,2456836.172,2.682,2.28,0.20340798,0.03211705,-0.03211705,0.0517,0.4,0.06,-0.06,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906
K2-18 b,CONFIRMED,32.94171,2456836.172,2.628,1.4,0.12,0.026,-0.016,0.0517,0.249,0.05,-0.027,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906
K2-18 b,CONFIRMED,32.939614,2457264.391,2.663,2.279,0.20331876,0.00231956,-0.00223035,0.05295,0.411,0.038,-0.038,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906
K2-18 b,CONFIRMED,32.93737168,2459537.25,2.3059589,2.53362939,0.22603566,0.10970657,-0.10970657,,0.444516,0.013178,-0.013178,38.0266,0.07955,-0.07955,26.2686,0.0545906,-0.0545906
K2-180 b,CONFIRMED,8.86638,2457143.392,2.952,2.51,0.224,0.016,-0.031,0.0335,0.6867,0.0069,-0.0055,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297
K2-180 b,CONFIRMED,8.8665,2457143.39,2.98,2.24179614,0.2,0.011,-0.011,0.0297,0.69,0.02,-0.02,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297
K2-180 b,CONFIRMED,8.865288609,2459235.707,3.2904518,4.28539694,0.38231817,0.58159297,-0.58159297,,0.697439,0.038955,-0.038955,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297
K2-180 b,CONFIRMED,8.865663,2457489.157,2.8488,2.46597575,0.22,0.0098,-0.0086,0.03141,0.719,0.025,-0.023,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297
K2-180 b,CONFIRMED,8.867259,2457143.358,0.3,4.4,0.39,0.53,-0.18,0.0615,0.65,,,203.896,1.742,-1.712,4.87598,0.0412297,-0.0412297
K2-181 b,CONFIRMED,6.893813,2457778.026,2.52,2.83587212,0.253,0.019,-0.014,0.02485,1.04,0.043,-0.039,360.911,5.351,-5.201,2.74245,0.0401933,-0.0401933
K2-181 b,CONFIRMED,6.89442,2457143.794,2.6712,3.17,0.283,0.025,-0.045,0.0272,1.071,0.066,-0.054,360.911,5.351,-5.201,2.74245,0.0401933,-0.0401933
K2-181 b,CONFIRMED,6.894287,2457143.793,2.4408,2.8,0.25,0.04,-0.03,0.0228,1.11,,,360.911,5.351,-5.201,2.74245,0.0401933,-0.0401933
K2-182 b,CONFIRMED,4.736834,2457141.206,2.5704,2.9,0.26,0.02,-0.01,0.0317,0.82,,,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848
K2-182 b,CONFIRMED,4.7369696,2457652.798,2.56632,2.71257333,0.242,0.0099,-0.0081,0.03143,0.789,0.025,-0.023,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848
K2-182 b,CONFIRMED,4.7369669,2460277.078,2.58,2.93924,0.26222188,0.01396889,-0.01396889,,0.79,0.04,-0.04,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848
K2-182 b,CONFIRMED,4.7369683,2457719.115,2.561,2.69,0.23998614,0.00624499,-0.00446071,0.03111,0.793,0.013,-0.011,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848
K2-182 b,CONFIRMED,4.736893,2457141.205,2.58,2.86,0.255,0.013,-0.02,0.03188,0.822,0.041,-0.04,154.83,1.256,-1.236,6.43038,0.0515848,-0.0515848
K2-183 b,CONFIRMED,0.469287,2457139.662,1.5408,1.46,0.13,0.0098,-0.019,0.01359,0.984,0.026,-0.015,329.041,4.293,-4.185,3.01076,0.038852,-0.038852
K2-183 c,CONFIRMED,10.792613,2457147.775,3.8496,2.7,0.24,0.03,-0.02,0.0268,0.92,,,329.041,4.293,-4.185,3.01076,0.038852,-0.038852
K2-183 c,CONFIRMED,10.79274,2457147.777,4.176,3.45,0.308,0.044,-0.04,0.0321,0.984,0.026,-0.015,329.041,4.293,-4.185,3.01076,0.038852,-0.038852
K2-183 d,CONFIRMED,22.634594,2457144.144,4.14,17.4,1.55,3.81,-1.2,0.1729,0.92,,,329.041,4.293,-4.185,3.01076,0.038852,-0.038852
K2-183 d,CONFIRMED,22.6302,2457144.153,4.92,5.2,0.46,0.12,-0.29,0.049,0.984,0.026,-0.015,329.041,4.293,-4.185,3.01076,0.038852,-0.038852
K2-184 b,CONFIRMED,16.995848,2457148.499,2.4912,1.6,0.14,0.02,-0.01,0.0182,0.79,,,75.5857,0.3346,-0.3318,13.2015,0.0578882,-0.0578882
K2-184 b,CONFIRMED,16.996,2457148.497,2.64,1.4,0.12,0.012,-0.028,0.0158,0.816,0.038,-0.025,75.5857,0.3346,-0.3318,13.2015,0.0578882,-0.0578882
K2-185 b,CONFIRMED,10.6161,2457144.735,2.544,1.19,0.106,0.009,-0.017,0.0122,0.891,0.0072,-0.0057,268.357,3.298,-3.22,3.69811,0.044908,-0.044908
K2-185 b,CONFIRMED,10.616384,2457144.727,2.6,1.15,0.1025963,0.00624499,-0.00624499,0.0111,0.94,0.03,-0.03,268.357,3.298,-3.22,3.69811,0.044908,-0.044908
K2-185 c,CONFIRMED,52.713494,2457159.157,4.64,2.39,0.21322189,0.00802928,-0.00802928,0.0232,0.94,0.03,-0.03,268.357,3.298,-3.22,3.69811,0.044908,-0.044908
K2-185 c,CONFIRMED,52.7099,2457159.157,4.92,2.48,0.221,0.017,-0.04,0.0255,0.891,0.0072,-0.0057,268.357,3.298,-3.22,3.69811,0.044908,-0.044908
K2-186 b,CONFIRMED,41.4661,2457154.847,6.12,3.45,0.308,0.012,-0.03,0.0299,1.0574,0.0145,-0.0098,330.739,5.444,-5.274,2.99542,0.0486088,-0.0486088
K2-187 b,CONFIRMED,0.773987,2457140.318,1.5792,1.5,0.13,0.009,-0.019,0.01499,0.919,0.035,-0.074,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 c,CONFIRMED,2.871348,2457141.765,2.1888,1.8,0.16,0.03,-0.02,0.0176,0.96,,,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 c,CONFIRMED,2.87162,2457141.771,2.376,1.9,0.17,0.014,-0.04,0.0189,0.919,0.035,-0.074,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 d,CONFIRMED,7.14998,2457146.321,3.288,3.51,0.313,0.037,-0.053,0.035,0.919,0.035,-0.074,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 d,CONFIRMED,7.149336,2457146.327,2.8392,3.4,0.3,0.04,-0.02,0.0324,0.96,,,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 e,CONFIRMED,13.608511,2457155.084,4.0296,2.5,0.22,0.03,-0.02,0.0243,0.96,,,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-187 e,CONFIRMED,13.60496,2457141.477,4.224,2.69,0.24,0.021,-0.048,0.0268,0.919,0.035,-0.074,330.916,5.727,-5.539,2.9939,0.051039,-0.051039
K2-188 c,CONFIRMED,7.8092052,2459550.097,3.393,2.70889,0.24167139,0.01204793,-0.01204793,,1.22,0.06,-0.06,446.821,8.707,-8.385,2.20973,0.0424739,-0.0424739
K2-188 c,CONFIRMED,7.80905,2457144.859,3.696,2.79,0.249,0.024,-0.037,0.0217,1.181,0.088,-0.019,446.821,8.707,-8.385,2.20973,0.0424739,-0.0424739
K2-188 c,CONFIRMED,7.809757,2457144.856,3.5808,2.9,0.26,0.04,-0.03,0.0224,1.19,,,446.821,8.707,-8.385,2.20973,0.0424739,-0.0424739
K2-189 b,CONFIRMED,2.58819,2457219.558,2.22,1.587,0.1416,0.0087,-0.0212,0.0165,0.882,0.01,-0.036,242.113,1.94,-1.91,4.10173,0.0325947,-0.0325947
K2-189 c,CONFIRMED,6.679224,2457223.418,2.7096,2.6,0.23,0.03,-0.02,0.0271,0.88,,,242.113,1.94,-1.91,4.10173,0.0325947,-0.0325947
K2-189 c,CONFIRMED,6.67913,2457223.42,2.7,2.58,0.23,0.012,-0.037,0.0268,0.882,0.01,-0.036,242.113,1.94,-1.91,4.10173,0.0325947,-0.0325947
K2-19 b,CONFIRMED,7.920994,2456813.376,3.2688,7.34,0.65483094,0.02408779,-0.02408779,0.0737,0.914,0.027,-0.027,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 b,CONFIRMED,7.9194979,2456813.383,3.31,7.46,0.66553662,,,0.07517,0.84,,,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 b,CONFIRMED,7.9194,2456813.384,3.502,7.74,0.69051655,0.03479347,-0.03479347,0.0754,0.86,0.04,-0.04,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 b,CONFIRMED,7.91952,2456813.383,3.237,8.2,0.731555,0.13382104,-0.13382104,0.07446,1.01,0.19,-0.19,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 b,CONFIRMED,7.919454,2456813.384,3.2616,6.67,0.595,0.033,-0.037,0.0743,0.823,0.044,-0.047,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 b,CONFIRMED,7.917785529,2459554.042,3.150639,6.59307857,0.58819609,0.06506192,-0.06506192,,0.840476,0.042535,-0.042535,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 c,CONFIRMED,11.90767,2456817.275,3.88,4.43,0.39521813,,,0.0465,0.84,,,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 c,CONFIRMED,12.0028,,3.6864,4.37,0.38986529,0.01962709,-0.01962709,0.0439,0.914,0.027,-0.027,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 c,CONFIRMED,11.90715,2456817.276,4.371,4.86,0.43358016,0.0553127,-0.03925417,0.04727,0.86,0.04,-0.04,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 c,CONFIRMED,11.90724,2456817.275,3.823,4.93,0.43982514,0.08386118,-0.08386118,0.0444,1.01,0.19,-0.19,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
K2-19 c,CONFIRMED,23.81486,2456817.275,3.7848,4.1,0.37,0.021,-0.032,0.0456,0.823,0.044,-0.047,289.827,5.68,-5.469,3.42298,0.0658381,-0.0658381
