toi,tfopwg_disp,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_orbper,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_rad
1310.01,FP,9.671,0.173,-0.173,-14.426,0.128,-0.128,2458685.471,2.6796,2.771,0.056,-0.056,7590.0,0.350176,-0.350176,11.8862,823.434,1492.0,10.5742,0.006,-0.006,247.975,4.665,-4.665,5938.0,140.8,-140.8,4.23,1.32
1311.01,APC,5.862,0.049,-0.049,6.005,0.046,-0.046,2459392.644,6.1406417,2.3525428,0.0423357,-0.0423357,9437.183155,160.83826,-160.83826,26.5174686,2040.107248,1714.087545,10.5819,0.008,-0.008,556.813,8.3835,-8.3835,8298.0,276.1,-276.1,4.19,1.87493
1312.01,FP,7.431,0.041,-0.041,11.922,0.044,-0.044,2460549.083,11.0765063,4.692,0.14,-0.14,4400.0,50.0679,-50.0679,12.8076,189.348,1033.0,10.1098,0.006,-0.006,316.176,2.1845,-2.1845,6460.0,546.3,-546.3,4.0,1.86
1313.01,FP,5.7,1.3,-1.3,0.9,1.3,-1.3,2460557.801,0.6193401,1.514,0.133,-0.133,1853.0,161.464,-161.464,8.84136,55990.1,,9.6996,0.006,-0.006,303.313,,,7812.5,329.0,-329.0,,1.79
1314.01,FP,-7.239,0.046,-0.046,-13.254,0.047,-0.047,2460365.822,2.6400663,3.368,1.013,-1.013,1328.0,2141.55,-2141.55,18.2671,7719.64,2611.0,9.90482,0.006,-0.006,285.36,2.3665,-2.3665,5155.0,122.0,-122.0,,2.72
1315.01,FP,10.95,0.05,-0.05,3.826,0.052,-0.052,2459820.409,2.5778717,3.472,0.176,-0.176,1010.0,145.056,-145.056,18.687,62241.5,4400.0,9.14819,0.006,-0.006,453.744,6.4355,-6.4355,8321.0,197.5,-197.5,3.75,3.16
1316.01,FP,-5.507,0.044,-0.044,-13.746,0.044,-0.044,2458684.061,3.80509,3.347,0.645,-0.645,1280.0,2.2275,-2.2275,8.57193,1214.11,1644.0,10.3332,0.021,-0.021,434.962,5.073,-5.073,6555.5,142.0,-142.0,3.83,2.35
1317.01,FP,-0.481,0.039,-0.039,-3.616,0.037,-0.037,2458711.858,2.99041,3.952,0.445,-0.445,1290.0,603.19,-603.19,24.2511,54264.3,4252.0,10.2918,0.016,-0.016,697.116,12.704,-12.704,8542.0,204.7,-204.7,3.66,3.56
1319.01,FP,51.963,0.043,-0.043,77.173,0.047,-0.047,2459823.854,0.890967,1.784,0.338,-0.338,1100.0,2.01346,-2.01346,2.89678,3225.32,2099.0,9.3213,0.006,-0.006,73.6326,0.1672,-0.1672,5159.2,91.4,-91.4,4.5,0.87
132.01,CP,35.553,0.043,-0.043,-53.055,0.054,-0.054,2458326.905,2.1096805,2.1344043,0.1865699,-0.1865699,1309.729713,50.87656,-50.87656,3.6396725,644.2138136,1284.923458,10.8061,0.006,-0.006,163.678,0.987,-0.987,5673.0,188.0,-188.0,4.55383,0.940806
1321.01,FP,1.71,0.039,-0.039,-0.348,0.049,-0.049,2458712.26,1.19888,1.558,0.206,-0.206,1169.03,1.88168,-1.88168,20.5525,3694.96,2172.0,10.0849,0.015,-0.015,1139.32,36.615,-36.615,7315.0,243.8,-243.8,,5.46
1322.01,APC,1.396,0.063,-0.063,-3.34,0.066,-0.066,2458711.45,3.37644,1.437,0.263,-0.263,5791.2,13.5921,-13.5921,,1059.26,1589.0,10.0819,0.01,-0.01,713.725,18.6495,-18.6495,8639.7,475.7,-475.7,3.96,
1323.01,FP,8.026,0.049,-0.049,-0.029,0.053,-0.053,2458713.201,2.03905,2.26,0.948,-0.948,430.0,10.5726,-10.5726,6.42307,26394.8,3550.0,8.26618,0.006,-0.006,301.421,3.148,-3.148,9003.0,188.7,-188.7,3.94,2.68
1324.01,FP,-11.834,0.052,-0.052,-15.942,0.05,-0.05,2460389.23,2.9424142,4.073,0.826,-0.826,1400.0,1227.99,-1227.99,9.70968,23595.1,3452.0,10.1894,0.008,-0.008,339.736,3.9305,-3.9305,6854.0,347.9,-347.9,4.1,1.79
1325.01,FP,172.202,0.042,-0.042,108.043,0.047,-0.047,2460393.553,1.0793011,2.196,0.311,-0.311,1562.0,714.081,-714.081,3.31116,7736.05,2612.0,9.9809,0.006,-0.006,52.4946,0.0719,-0.0719,4349.3,114.1,-114.1,4.62,0.67
1326.01,FP,-6.9,1.6,-1.6,-8.4,1.7,-1.7,2459823.091,8.0428575,9.504,0.071,-0.071,18730.0,192.421,-192.421,,6718.53,2522.0,8.6746,0.006,-0.006,285.587,,,8286.0,179.0,-179.0,,
1327.01,APC,0.684,0.059,-0.059,-0.593,0.061,-0.061,2460553.891,3.9392211,2.379,0.459,-0.459,1468.0,1601.6,-1601.6,27.6744,11779.7,2902.0,8.38189,0.006,-0.006,457.792,7.786,-7.786,8715.0,408.0,-408.0,3.55,4.12
1328.01,FP,-8.94,0.052,-0.052,-23.17,0.044,-0.044,2459819.79,4.0157492,2.706,0.422,-0.422,1150.0,94.9901,-94.9901,6.47219,669.61,1417.0,10.3599,0.03,-0.03,397.905,4.9305,-4.9305,6585.0,233.8,-233.8,3.94,2.07
1329.01,FP,-8.622,0.045,-0.045,-16.864,0.047,-0.047,2458712.723,2.01976,3.394,0.614,-0.614,3963.85,516.298,-516.298,7.3626,5926.69,2444.0,10.2835,0.006,-0.006,398.627,4.673,-4.673,7274.6,109.7,-109.7,4.18,1.72
133.01,PC,196.638,0.043,-0.043,-102.545,0.044,-0.044,2458327.28,8.1995368,2.1168277,0.2808563,-0.2808563,903.3694431,62.166122,-62.166122,1.9226211,26.2353114,577.2199136,9.9762,0.006,-0.006,48.6326,0.06345,-0.06345,4028.0,170.0,-170.0,4.55902,0.650533
1331.01,FP,0.224,0.052,-0.052,-12.908,0.046,-0.046,2458712.518,2.65646,2.475,0.355,-0.355,773.369,2.53298,-2.53298,12.1711,948.066,1545.0,9.08409,0.006,-0.006,402.661,4.927,-4.927,6135.4,94.9,-94.9,3.4,3.98
1332.01,FP,-1.68,0.051,-0.051,3.077,0.047,-0.047,2458712.514,2.65688,2.615,0.342,-0.342,1959.88,5.16302,-5.16302,,,,10.8823,0.013,-0.013,645.841,12.841,-12.841,,,,,
1333.01,CP,-9.81,0.05,-0.05,-10.501,0.046,-0.046,2459847.968,4.7201912,4.416,0.093,-0.093,6710.0,61.15,-61.15,15.2105,1112.85,1609.0,9.03527,0.006,-0.006,200.492,1.195,-1.195,6696.0,240.6,-240.6,4.08,1.8
1334.01,FP,0.381,0.055,-0.055,-1.826,0.066,-0.066,2458686.467,4.03349,2.684,0.277,-0.277,1530.0,1.51615,-1.51615,23.4514,5512.68,2400.0,9.5526,0.017,-0.017,1276.26,57.545,-57.545,11348.0,127.0,-127.0,,6.37
1335.01,FP,1.452,0.089,-0.089,-2.185,0.098,-0.098,2459817.659,3.3295394,2.77,0.4,-0.4,2620.0,5.67339,-5.67339,14.3988,2238.0,1916.0,10.4806,0.02,-0.02,624.639,21.972,-21.972,7965.0,194.3,-194.3,3.98,2.35
1336.01,FP,-11.969,0.047,-0.047,-8.381,0.049,-0.049,2459442.068,3.8615978,1.678,0.371,-0.371,1020.0,192.279,-192.279,13.8394,2320.32,1933.0,10.2115,0.017,-0.017,524.29,8.182,-8.182,7396.0,174.0,-174.0,3.89,2.45
1337.01,KP,-10.011,0.123,-0.123,-5.653,0.097,-0.097,2460087.94,3.3448312,3.322,0.083,-0.083,13626.0,210.226,-210.226,21.2012,4468.21,2277.0,9.8787,0.006,-0.006,427.678,11.068,-11.068,9364.0,179.1,-179.1,4.32,1.76
1338.01,CP,-12.258,0.037,-0.037,34.405,0.041,-0.041,2459238.219,95.174,11.6316864,0.4795903,-0.4795903,2600.061605,212.36592,-212.36592,7.8498891,0.9938316,254.6525048,11.4881,0.006,-0.006,399.017,3.1375,-3.1375,5723.2,57.0,-57.0,3.6,1.51811
1339.01,CP,150.256,0.044,-0.044,-63.909,0.047,-0.047,2460651.267,8.8803281,2.71,0.131,-0.131,1238.0,13.9249,-13.9249,3.20594,60.7382,777.0,8.2929,0.006,-0.006,53.6089,0.0732,-0.0732,5555.7,313.7,-313.7,4.49,0.92
1339.02,CP,150.256,0.044,-0.044,-63.909,0.047,-0.047,2460612.351,28.580474,4.5139977,0.0898877,-0.0898877,1081.396943,13.775252,-13.775252,3.1455035,20.8500726,545.0001759,8.2929,0.006,-0.006,53.6089,0.0732,-0.0732,5555.7,313.7,-313.7,4.49,0.920435
1339.03,CP,150.256,0.044,-0.044,-63.909,0.047,-0.047,2460661.128,38.3511223,5.9120193,0.0889969,-0.0889969,1029.091726,14.721831,-14.721831,3.2843583,14.086845,494.1094771,8.2929,0.006,-0.006,53.6089,0.0732,-0.0732,5555.7,313.7,-313.7,4.49,0.920435
134.01,CP,-319.961,0.102,-0.102,-127.781,0.115,-0.115,2458326.034,1.4015183,1.1583061,0.3255069,-0.3255069,593.7540922,42.808456,-42.808456,1.4616853,149.3747543,891.6389885,9.22978,0.007,-0.007,25.1496,0.0239,-0.0239,3794.0,69.0,-69.0,4.67812,0.597007
1340.01,FP,-16.36,0.055,-0.055,94.627,0.062,-0.062,2458683.69,8.5874668,5.1458902,0.3955153,-0.3955153,1904.813148,340.71796,-340.71796,5.3744721,152.0429498,895.5943008,10.8037,0.006,-0.006,208.687,1.072,-1.072,5929.0,124.812,-124.812,4.48275,0.987583
1341.01,FP,-3.228,0.056,-0.056,-21.612,0.065,-0.065,2459820.573,6.4474918,2.643,0.27,-0.27,9270.0,5696.09,-5696.09,48.9878,720.601,1443.0,9.53591,0.006,-0.006,236.568,1.558,-1.558,6477.6,101.6,-101.6,4.13,1.69
1342.01,FP,8.4,2.3,-2.3,-16.6,2.2,-2.2,2460352.578,1.4136455,1.448,0.229,-0.229,2427.0,5269.02,-5269.02,,5133.26,2358.0,10.4243,0.007,-0.007,,,,5869.0,253.3,-253.3,,
1343.01,FP,3.666,0.28,-0.28,-1.221,0.135,-0.135,2460552.941,3.4040139,4.837,0.875,-0.875,935.0,113.812,-113.812,5.34279,81123.4,4701.0,10.0062,0.006,-0.006,400.034,10.639,-10.639,9622.0,756.2,-756.2,4.39,1.65
1344.01,FP,-4.979,0.038,-0.038,13.371,0.041,-0.041,2460637.868,13.7432169,2.73,0.405,-0.405,5046.0,5630.34,-5630.34,25.7481,176.671,1015.0,8.88797,0.006,-0.006,121.182,0.27,-0.27,5941.5,161.9,-161.9,4.23,1.4
1345.01,PC,0.719,0.036,-0.036,11.14,0.035,-0.035,2458715.459,8.47134,6.989,1.941,-1.941,540.0,185.819,-185.819,16.9325,3465.35,2137.0,10.8049,0.007,-0.007,788.93,11.542,-11.542,5146.0,122.0,-122.0,,4.88
1346.01,CP,-20.12,0.04,-0.04,89.886,0.043,-0.043,2459766.225,5.5025577,3.1711008,0.1456203,-0.1456203,844.7022676,47.17633,-47.17633,2.7049797,102.6644008,811.847988,10.7261,0.006,-0.006,115.45,0.322,-0.322,4965.0,124.0,-124.0,4.56,0.784109
1346.02,CP,-20.12,0.04,-0.04,89.886,0.043,-0.043,2459741.887,1.7622537,0.8779711,0.0945792,-0.0945792,733.5550822,44.17279,-44.17279,2.5235818,468.5415425,1186.606643,10.7261,0.006,-0.006,115.45,0.322,-0.322,4965.0,124.0,-124.0,4.56,0.784109
1347.01,CP,-6.335,0.11,-0.11,26.221,0.078,-0.078,2459664.027,0.8474218,0.8758764,0.1150393,-0.1150393,424.3932848,29.129574,-29.129574,1.7536544,1876.131549,1678.554981,10.7157,0.007,-0.007,147.476,1.0425,-1.0425,5300.0,143.2,-143.2,4.56,0.846387
1347.02,CP,-6.335,0.11,-0.11,26.221,0.078,-0.078,2459656.583,4.8420438,2.4105648,0.2969602,-0.2969602,318.6638392,31.045536,-31.045536,1.6177405,183.6641995,938.9141348,10.7157,0.007,-0.007,147.476,1.0425,-1.0425,5300.0,143.2,-143.2,4.56,0.846387
1348.01,FP,-63.053,0.074,-0.074,114.601,0.093,-0.093,2458684.502,2.14056,2.029,0.369,-0.369,355.8315803,34.70787,-34.70787,1.83828,316.156,1174.0,10.6666,0.006,-0.006,101.713,0.5015,-0.5015,4567.0,143.3,-143.3,4.39,0.84
1349.01,APC,23.918,0.127,-0.127,-46.859,0.131,-0.131,2458693.574,12.71672,2.529,0.466,-0.466,388.126,1.60411,-1.60411,2.7546,34.1387,673.0,9.34822,0.006,-0.006,130.242,1.246,-1.246,5711.1,365.0,-365.0,4.24,1.27
135.01,CP,-2.97,0.037,-0.037,6.961,0.031,-0.031,2460174.637,4.1269046,4.405,0.016,-0.016,10831.0,34.3442,-34.3442,17.0952,1436.49,1715.0,9.2205,0.006,-0.006,196.852,0.774,-0.774,6888.0,204.0,-204.0,4.23416,1.59
1350.01,PC,5.775,0.041,-0.041,6.967,0.041,-0.041,2459851.288,5.5402372,7.713,0.605,-0.605,2710.0,91.5963,-91.5963,17.4013,2282.41,1925.0,10.3589,0.006,-0.006,598.635,7.655,-7.655,6415.0,152.8,-152.8,3.49,3.39
1351.01,APC,-42.869,1.094,-1.094,2.803,1.441,-1.441,2460654.566,5.9294089,2.928,0.06,-0.06,14536.0,155.271,-155.271,,,,10.3267,0.02,-0.02,125.308,16.6305,-16.6305,,,,,
1352.01,APC,14.02,1.44,-1.44,12.843,1.483,-1.483,2460604.777,5.2958813,2.882,0.176,-0.176,5100.0,132.337,-132.337,13.3622,414.975,,10.4209,0.006,-0.006,315.0431,,,5958.7,484.3,-484.3,,1.93
1353.01,FP,-0.511,0.062,-0.062,3.17,0.055,-0.055,2460551.554,4.4350025,2.252,0.381,-0.381,2085.0,307.043,-307.043,9.91393,6855.78,2535.0,10.1503,0.075,-0.075,464.209,8.1325,-8.1325,9706.0,667.9,-667.9,4.29,1.87
1354.01,FP,6.909,0.081,-0.081,3.48,0.073,-0.073,2460556.602,1.4287976,2.93,0.564,-0.564,1768.0,1207.12,-1207.12,9.00484,165726.0,5621.0,8.78822,0.01,-0.01,245.776,2.9185,-2.9185,9224.0,163.0,-163.0,4.37,1.65
1355.01,PC,15.593,0.049,-0.049,7.409,0.056,-0.056,2459853.582,2.1702725,2.1417853,0.0105882,-0.0105882,5156.773536,31.161726,-31.161726,15.2590586,11706.95491,2652.960208,8.65269,0.006,-0.006,248.148,1.6655,-1.6655,9218.0,636.1,-636.1,4.27,1.8527499
1356.01,PC,-3.497,0.21,-0.21,-5.428,0.164,-0.164,2459849.242,24.2544697,17.486,0.221,-0.221,8802.0,29.9571,-29.9571,,1556.33,1749.0,8.9468,0.044,-0.044,4772.59,1787.66,-1787.66,8381.3,409.2,-409.2,,
1357.01,FP,-16.389,0.064,-0.064,-11.604,0.066,-0.066,2460393.797,0.33759,1.351,0.189,-0.189,529.0,28.4954,-28.4954,2.96097,9164.98,2725.0,10.2193,0.006,-0.006,254.401,2.292,-2.292,7387.0,515.6,-515.6,4.39,1.37
1358.01,FP,5.307,0.103,-0.103,3.776,0.087,-0.087,2458739.599,1.67346,2.54,0.181,-0.181,390.0,0.354149,-0.354149,5.10182,19786.3,3304.0,8.63701,0.006,-0.006,356.681,5.825,-5.825,10445.0,124.0,-124.0,4.09,2.45
1359.01,FP,3.547,0.057,-0.057,-39.384,0.049,-0.049,2459821.804,2.5152549,2.386,0.193,-0.193,1870.0,130.449,-130.449,13.4294,4740.94,2311.0,10.2732,0.024,-0.024,335.203,3.774,-3.774,5915.0,191.0,-191.0,3.82,2.11
136.01,CP,334.357,0.083,-0.083,-726.974,0.086,-0.086,2459036.324,0.4628844,0.5588219,0.0882818,-0.0882818,4489.911922,173.90933,-173.90933,1.3543237,64.718104,723.3961549,11.9238,0.008,-0.008,14.8846,0.0113,-0.0113,3043.0,63.0,-63.0,5.09707,0.188624
1360.01,FP,2.27,0.051,-0.051,0.104,0.053,-0.053,2458739.28,0.70902,2.49,0.287,-0.287,570.0,1.19453,-1.19453,5.18865,65312.0,4453.0,10.0146,0.021,-0.021,533.615,8.445,-8.445,8999.0,297.4,-297.4,4.05,2.36
1361.01,PC,1.433,0.048,-0.048,-8.256,0.045,-0.045,2460608.709,2.237462,2.991,0.332,-0.332,4281.0,210.488,-210.488,10.2256,3143.23,2085.0,10.2202,0.006,-0.006,339.994,3.1195,-3.1195,7050.0,166.7,-166.7,4.19,1.66
1362.01,PC,-1.229,0.065,-0.065,-1.765,0.063,-0.063,2460422.959,1.9173816,1.466,0.208,-0.208,664.0,40.4459,-40.4459,17.5081,1941.36,1849.0,9.7736,0.032,-0.032,975.533,39.1355,-39.1355,8129.0,122.0,-122.0,,7.39
1363.01,FP,-6.849,0.06,-0.06,-8.871,0.046,-0.046,2460649.217,9.6926509,2.819,0.521,-0.521,1393.0,49.959,-49.959,13.5133,198.127,1045.0,10.3843,0.007,-0.007,615.12,10.067,-10.067,6012.0,128.6,-128.6,3.39,3.51
1364.01,PC,-3.099,0.07,-0.07,-7.254,0.072,-0.072,2460530.035,1.7753644,2.034,0.024,-0.024,878.0,12.6595,-12.6595,9.49405,7558.32,2597.0,9.2118,0.007,-0.007,595.288,12.256,-12.256,9598.0,143.1,-143.1,3.81,3.23
1365.01,FP,-25.691,0.047,-0.047,-13.894,0.045,-0.045,2460421.899,1.8286961,3.37,0.263,-0.263,7283.0,4371.13,-4371.13,21.4433,18194.7,3235.0,10.4849,0.006,-0.006,244.318,1.586,-1.586,6046.3,179.4,-179.4,4.43,1.23
1366.01,FP,64.486,0.036,-0.036,-47.157,0.047,-0.047,2459830.773,14.8626982,3.3250502,0.0421866,-0.0421866,8264.219392,70.83259,-70.83259,26.5090911,202.6095767,962.2429589,8.48216,0.006,-0.006,118.59,0.437,-0.437,5705.0,185.1,-185.1,3.97,1.73364
1367.01,FP,-55.543,0.038,-0.038,-28.177,0.038,-0.038,2459850.248,2.0881134,2.307,0.54,-0.54,730.0,89.0682,-89.0682,5.41738,8383.12,2665.0,9.24102,0.006,-0.006,195.858,1.1855,-1.1855,6255.8,330.7,-330.7,4.11,1.7
1368.01,FP,-96.263,0.046,-0.046,-2.55,0.051,-0.051,2458711.814,1.25562,2.304,0.293,-0.293,290.0,0.738273,-0.738273,2.95064,2790.4,2024.0,9.1384,0.006,-0.006,158.181,0.7595,-0.7595,5717.0,132.4,-132.4,3.97,1.72
1369.01,FP,-1.704,0.095,-0.095,0.007,0.099,-0.099,2459867.207,7.6047417,5.23,0.542,-0.542,1200.0,65.5037,-65.5037,6.14418,2393.29,1948.0,10.4216,0.01,-0.01,516.299,21.2785,-21.2785,9139.0,167.7,-167.7,4.29,1.8
137.01,FA,18.528,0.048,-0.048,-67.531,0.041,-0.041,2459199.44,4.8173797,1.323,1.857,-1.857,1800.0,83.0109,-83.0109,1.71137,33.919,672.0,10.702,0.006,-0.006,88.8838,0.19925,-0.19925,4651.0,175.0,-175.0,4.56937,0.69
1370.01,FP,12.325,0.044,-0.044,-9.1,0.045,-0.045,2459877.368,5.2651271,2.463,0.261,-0.261,3450.0,166.451,-166.451,11.2446,2619.14,1993.0,9.25068,0.006,-0.006,275.493,2.3225,-2.3225,8728.0,161.6,-161.6,4.32,1.7
1371.01,APC,4.53,0.057,-0.057,-1.516,0.07,-0.07,2459848.525,5.0095595,3.353,0.595,-0.595,8700.0,9179.31,-9179.31,36.2553,2088.59,1883.0,9.948,0.008,-0.008,302.295,3.712,-3.712,6527.0,154.1,-154.1,4.11,1.75
1372.01,FP,7.989,0.07,-0.07,3.749,0.085,-0.085,2459850.544,6.1600888,1.67,0.585,-0.585,1120.0,192.971,-192.971,8.22262,143.457,964.0,10.3126,0.006,-0.006,244.043,3.7655,-3.7655,5772.0,123.2,-123.2,4.07,1.55
1373.01,KP,-20.075,0.074,-0.074,3.123,0.049,-0.049,2460605.039,3.8529998,3.225,0.163,-0.163,8913.0,98.5001,-98.5001,15.4014,1099.44,1604.0,9.995771,0.006,-0.006,275.358,3.5905,-3.5905,6893.4,147.5,-147.5,4.22,1.57
1374.01,FP,-2.152,0.059,-0.059,-1.765,0.051,-0.051,2458712.069,1.06884,2.512,0.474,-0.474,470.0,1.70665,-1.70665,10.3628,32361.2,3736.0,9.8261,0.011,-0.011,1013.56,29.319,-29.319,9222.0,179.0,-179.0,3.42,4.94
1375.01,FP,16.048,0.041,-0.041,1.949,0.042,-0.042,2459850.131,5.4561177,3.1,0.633,-0.633,1360.0,90.3633,-90.3633,5.78741,796.96,1480.0,10.4568,0.016,-0.016,365.168,3.815,-3.815,7465.0,170.4,-170.4,4.31,1.51
1376.01,FP,-7.587,0.049,-0.049,-20.957,0.054,-0.054,2460582.487,1.7380504,1.496,0.311,-0.311,956.0,64.9713,-64.9713,4.42263,787.969,1476.0,10.2566,0.006,-0.006,240.012,1.8065,-1.8065,6026.0,128.9,-128.9,4.16,1.45
1377.01,FP,-4.045,0.057,-0.057,-4.784,0.057,-0.057,2458712.053,1.99143,4.136,0.071,-0.071,16745.8,646.568,-646.568,,108701.0,5058.0,10.1441,0.009,-0.009,4984.88,921.355,-921.355,9458.2,455.4,-455.4,,
1378.01,FP,5.235,0.047,-0.047,-3.878,0.047,-0.047,2460561.395,5.7785318,2.348,0.575,-0.575,4990.0,8665.45,-8665.45,42.6903,2264.51,1921.0,9.624,0.013,-0.013,547.399,9.159,-9.159,8224.0,161.9,-161.9,3.81,2.92
1379.01,APC,-1.37,0.051,-0.051,-12.577,0.051,-0.051,2459871.439,1132.024469,4.119,0.273,-0.273,18121.2,1779.6,-1779.6,30.6957,449.947,1283.0,10.3842,0.006,-0.006,366.242,4.5155,-4.5155,5984.0,82.8,-82.8,3.98,2.07
138.01,APC,-23.8,2.0,-2.0,2.8,1.9,-1.9,2460175.142,6.1982658,1.912,0.236,-0.236,3896.0,223.284,-223.284,7.84585,234.343,,9.5739,0.006,-0.006,128.488,,,5722.0,189.0,-189.0,4.35582,1.11
1380.01,FP,19.689,0.046,-0.046,2.774,0.047,-0.047,2458712.05,1.41072,2.623,0.4,-0.4,500.0,1.05689,-1.05689,8.4993,2001.09,1863.0,9.32845,0.006,-0.006,305.674,2.7495,-2.7495,5197.0,122.0,-122.0,,3.84
1381.01,PC,-4.862,0.066,-0.066,-8.024,0.053,-0.053,2460552.174,6.5601782,4.058,1.211,-1.211,2474.0,4598.32,-4598.32,28.2675,20126.7,3318.0,10.379,0.019,-0.019,737.108,18.431,-18.431,9976.0,352.0,-352.0,4.01,2.62
1382.01,FA,12.362,0.053,-0.053,3.363,0.056,-0.056,2458738.896,0.44482,1.058,0.174,-0.174,1610.0,7.30347,-7.30347,10.8884,14152.2,3038.0,9.62426,0.006,-0.006,285.666,2.732,-2.732,7184.0,558.2,-558.2,4.1,1.88
1383.01,FP,45.999,0.044,-0.044,0.128,0.039,-0.039,2459880.029,1.532703,2.698,0.543,-0.543,1250.0,2114.67,-2114.67,10.8699,26916.4,3568.0,9.5621,0.006,-0.006,178.003,0.896,-0.896,6023.1,122.1,-122.1,4.24,1.39
1384.01,FP,-2.097,0.061,-0.061,-9.395,0.048,-0.048,2459880.757,0.7131492,2.428,0.601,-0.601,450.0,55.9689,-55.9689,4.89712,18159.7,3234.0,10.0009,0.006,-0.006,235.218,1.7195,-1.7195,5128.9,90.1,-90.1,3.88,1.93
1386.01,CP,55.052,0.05,-0.05,10.638,0.044,-0.044,2460561.018,25.8386422,5.209,0.392,-0.392,1806.0,67.3058,-67.3058,4.31235,32.9135,667.0,10.0618,0.006,-0.006,146.858,0.6835,-0.6835,5769.0,146.5,-146.5,4.43,1.03
1387.01,FP,14.058,0.074,-0.074,-1.994,0.061,-0.061,2458739.522,0.78381,1.443,0.189,-0.189,426.099,1.1574,-1.1574,3.89595,9401.36,2743.0,8.95861,0.006,-0.006,239.688,2.551,-2.551,7842.0,120.2,-120.2,4.22,1.72
1388.01,KP,32.384,0.041,-0.041,-41.751,0.044,-0.044,2460606.437,4.4652986,2.502,0.083,-0.083,14440.0,235.36,-235.36,14.5331,259.687,1118.0,9.76031,0.006,-0.006,158.979,0.971,-0.971,6051.2,106.5,-106.5,4.35,1.18
1389.01,PC,1.0,1.9,-1.9,-2.6,1.9,-1.9,2459851.064,3.062624,1.767,0.382,-0.382,580.0,63.567,-63.567,,204.269,1053.0,9.957501,0.006,-0.006,,,,5086.8,115.6,-115.6,,
139.01,CP,26.43,0.071,-0.071,-30.255,0.08,-0.08,2458334.892,11.0708575,2.1937617,0.3106342,-0.3106342,1149.732803,91.839714,-91.839714,2.3337648,22.4219066,554.9934842,9.3636,0.006,-0.006,42.4061,0.0763,-0.0763,4356.0,173.0,-173.0,4.53491,0.700727
1390.01,FP,7.911,0.068,-0.068,4.41,0.063,-0.063,2460605.16,2.6380089,3.55,0.433,-0.433,1683.0,702.489,-702.489,12.8098,26423.9,3551.0,10.3093,0.02,-0.02,523.373,12.7995,-12.7995,7495.0,195.4,-195.4,3.88,2.5
1391.01,FP,-94.07,0.049,-0.049,9.95,0.048,-0.048,2460610.162,2.7260173,2.703,0.933,-0.933,1165.0,2281.09,-2281.09,4.98036,4788.29,2317.0,10.4602,0.006,-0.006,115.746,0.4265,-0.4265,5256.0,125.8,-125.8,4.59,0.79
1392.01,FP,1.791,0.047,-0.047,-2.781,0.049,-0.049,2458712.767,2.86876,2.422,0.362,-0.362,1030.0,2.17774,-2.17774,8.48351,2571.69,1983.0,10.399,0.029,-0.029,594.193,10.8995,-10.8995,8342.0,285.2,-285.2,3.9,2.65
1393.01,FP,2.078,0.05,-0.05,-17.708,0.049,-0.049,2460405.443,0.5590256,0.688,0.131,-0.131,660.0,105.909,-105.909,4.22851,2015.68,1866.0,10.1993,0.006,-0.006,248.79,2.1445,-2.1445,,,,,1.35
1394.01,FP,47.604,0.075,-0.075,15.882,0.071,-0.071,2460403.663,2.958148,3.769,0.881,-0.881,980.0,57.7096,-57.7096,4.47387,4739.26,2311.0,9.44275,0.006,-0.006,195.022,1.5465,-1.5465,6294.0,142.8,-142.8,4.13,1.58
1395.01,FP,-3.082,0.107,-0.107,-6.903,0.09,-0.09,2458712.358,0.98736,1.464,0.252,-0.252,370.0,1.22746,-1.22746,3.41784,2591.32,1987.0,10.1277,0.006,-0.006,279.953,6.32,-6.32,6301.3,135.2,-135.2,4.07,1.69
1396.01,FP,84.014,0.227,-0.227,18.619,0.32,-0.32,2458741.729,3.99307,4.783,0.567,-0.567,3892.81,3.4588,-3.4588,6.35126,1282.52,1667.0,10.3217,0.006,-0.006,102.931,1.5595,-1.5595,4731.1,101.1,-101.1,4.35,0.93
1397.01,FP,50.046,0.054,-0.054,6.338,0.053,-0.053,2458965.051,8.6795072,3.628,0.846,-0.846,10160.0,17032.0,-17032.0,24.132,578.958,1366.0,10.1799,0.006,-0.006,194.993,1.2205,-1.2205,6057.0,140.2,-140.2,4.43,1.14
1398.01,APC,-2.432,0.071,-0.071,-6.636,0.066,-0.066,2460420.938,6.5560604,2.703,0.228,-0.228,861.0,25.2819,-25.2819,13.1465,1056.97,1588.0,8.6291,0.008,-0.008,648.398,19.9495,-19.9495,8918.0,182.9,-182.9,3.51,4.58
1399.01,FP,18.039,0.078,-0.078,0.467,0.07,-0.07,2459881.306,1.3812787,2.4,0.746,-0.746,1573.0,549.312,-549.312,5.91488,24595.6,3488.0,10.2107,0.006,-0.006,252.396,3.0125,-3.0125,6483.0,147.9,-147.9,4.28,1.38
