kepid,koi_disposition,koi_period,koi_time0bk,koi_time0,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_incl,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_bin_oedp_sig,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig
7017274,CANDIDATE,11.91256675,143.15988,2454976.16,0.174,0.263,-0.174,6.126,0.153,-0.153,123.0,4.8,-4.8,0.010217,0.000296,-0.000326,0.43181,0.05164,-0.12331,2.61,0.56,-0.85,0.1183,89.33,1242.0,562.27,308.91,-317.89,14.8,1.8,-1.8,0.3061,0.3279,4.2669125,15.7930565,27.8,2,112.0,0.3392,6337.0,76.0,-82.0,3.893,0.253,-0.136,2.335,0.503,-0.755,1.556,0.167,-0.272,0.341
6767227,CANDIDATE,4.08197713,132.10953,2454965.11,0.328,0.128,-0.328,2.943,0.305,-0.305,26.2,3.4,-3.4,0.004772,0.000383,-0.000297,1.16426,0.70684,-0.59467,0.6,0.13,-0.08,0.0511,88.14,1372.0,836.88,498.99,-287.95,10.08,3.1,-3.1,0.3071,0.2866,2.875542,7.918291,9.3,2,333.0,0.5117,6538.0,147.0,-196.0,4.339,0.092,-0.138,1.156,0.241,-0.161,1.061,0.137,-0.112,0.004
11496490,FALSE POSITIVE,1.035268597,131.73249,2454964.732,0.3845,0.0727,-0.3844,0.5663,0.0774,-0.0774,112.0,10.2,-10.2,0.010183,0.000917,-0.00058,39.34297,24.9584,-23.95694,1.34,0.82,-0.2,0.0206,88.24,2136.0,4922.79,9138.73,-1790.11,13.06,4.1,-4.1,0.3052,0.3094,,,15.1,1,,,6332.0,154.0,-209.0,4.311,0.11,-0.329,1.205,0.736,-0.177,1.08,0.292,-0.114,
1430305,FALSE POSITIVE,359.3259,431.3267,2455264.327,0.2279,0.2319,-0.2279,9.836,0.978,-0.978,246.0,23.9,-23.9,0.014538,0.000606,-0.00109,3.07758,0.0931,-1.71462,3.6,1.14,-1.36,1.1329,89.95,410.0,6.69,6.17,-4.49,275.92,8.3,-8.3,0.3183,0.2853,,,13.5,1,,,6570.0,174.0,-253.0,3.902,0.296,-0.181,2.27,0.716,-0.861,1.5,0.232,-0.384,
7117549,FALSE POSITIVE,0.566805268,131.8224,2454964.822,0.069,0.414,-0.069,3.721,0.874,-0.874,35.7,5.5,-5.5,0.005506,0.000425,-0.000492,0.13736,0.05305,-0.05822,0.65,0.22,-0.07,0.014,87.03,2492.0,9052.02,8439.7,-2762.37,1.326,0.512,-0.512,0.311,0.2914,5.5263844,9.113226,12.5,1,2375.0,-1.0,6403.0,153.0,-211.0,4.418,0.067,-0.216,1.086,0.354,-0.118,1.127,0.162,-0.146,
2986833,CANDIDATE,0.912179022,131.81174,2454964.812,0.038,0.424,-0.038,1.332,0.171,-0.171,145.0,18.9,-18.9,0.010786,0.00122,-0.00051,3.41512,2.20516,-2.05465,0.65,0.04,-0.04,0.0155,89.59,1025.0,260.05,53.17,-51.06,5.32,1.7,-1.7,0.1433,0.6041,3.1040375,9.210767,10.3,1,1469.0,0.9994,3880.0,69.0,-92.0,4.722,0.023,-0.035,0.555,0.033,-0.033,0.591,0.024,-0.042,0.006
12055539,CONFIRMED,12.27057043,137.57434,2454970.574,0.026,0.422,-0.026,3.002,0.13,-0.13,296.0,18.2,-18.2,0.015746,0.00068,-0.000608,4.00699,3.13921,-1.38211,1.67,0.54,-0.15,0.1058,89.95,811.0,102.25,99.53,-27.55,31.7,12.4,-12.4,0.2889,0.3511,3.9461906,15.709525,18.7,1,109.0,0.7994,6075.0,180.0,-198.0,4.486,0.054,-0.216,0.969,0.315,-0.084,1.048,0.139,-0.139,0.187
12056139,CONFIRMED,13.2274753,137.71768,2454970.718,0.803,0.047,-0.555,6.356,0.265,-0.265,230.0,16.1,-16.1,0.015374,0.00368,-0.00165,0.10521,0.34454,-0.09582,1.94,0.63,-0.21,0.1176,85.35,867.0,133.34,127.41,-41.85,9.91,4.6,-4.6,0.3022,0.3344,4.6357517,13.492519,16.4,1,104.0,0.0146,6269.0,170.0,-227.0,4.405,0.054,-0.216,1.155,0.376,-0.125,1.237,0.154,-0.169,0.089
11853130,CANDIDATE,76.87935893,146.882451,2454979.882,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,21300.0,253.0,-253.0,0.161985,0.0392,-0.0126,22.55318,0.04865,-5.62866,7.71,0.8,-0.86,0.2746,89.74,202.0,0.4,0.12,-0.11,191.715,0.414,-0.414,0.4064,0.2898,38.037132,118.37778,131.0,1,14.0,0.6321,3638.0,72.0,-79.0,4.828,0.041,-0.054,0.436,0.045,-0.049,0.467,0.043,-0.052,0.008
4774646,FALSE POSITIVE,0.559517155,132.07411,2454965.074,0.328,0.146,-0.328,0.596,0.108,-0.108,57.9,6.0,-6.0,0.00726,0.00262,-0.00014,19.48589,123.55896,-17.7333,1.04,0.31,-0.18,0.0139,87.26,2762.0,13839.66,11945.03,-5621.3,6.86,3.3,-3.3,0.311,0.2914,4.712144,8.648073,12.7,1,2391.0,0.9998,6462.0,155.0,-214.0,4.266,0.128,-0.192,1.309,0.395,-0.23,1.153,0.192,-0.157,0.0
9345933,CANDIDATE,13.0151826,134.74697,2454967.747,0.852,0.12,-0.61,3.613,0.274,-0.274,332.0,32.4,-32.4,0.019397,0.00586,-0.00347,0.41095,2.07368,-0.37495,1.36,0.12,-0.12,0.093,86.84,556.0,22.6,7.55,-5.99,15.44,7.1,-7.1,0.1392,0.5856,3.6193354,8.926038,11.9,1,103.0,0.1809,4794.0,144.0,-144.0,4.622,0.059,-0.032,0.643,0.057,-0.057,0.632,0.076,-0.041,0.009
10030778,FALSE POSITIVE,29.47316279,154.89251,2454987.893,1.362,0.121,-0.275,6.4327,0.0465,-0.0465,12600.0,83.2,-83.2,0.500076,0.114,-0.25,0.23384,0.01521,-0.02089,48.98,15.2,-4.75,0.1864,86.46,565.0,24.07,22.7,-7.04,22.06,1.4,-1.4,0.2676,0.3928,44.87234,165.75145,179.3,1,29.0,0.5984,5838.0,184.0,-204.0,4.529,0.037,-0.2,0.897,0.278,-0.087,0.992,0.113,-0.113,0.0
7870282,FALSE POSITIVE,0.580725004,131.73303,2454964.733,0.137,0.328,-0.137,2.071,0.119,-0.119,105.0,7.1,-7.1,0.009278,0.000497,-0.000366,0.61852,0.04199,-0.24637,0.85,0.19,-0.08,0.013,86.48,1939.0,3355.68,2286.97,-891.67,2.226,0.151,-0.151,0.2396,0.4415,3.9395976,15.057617,18.0,1,2307.0,0.9604,5471.0,164.0,-147.0,4.53,0.057,-0.143,0.841,0.187,-0.08,0.874,0.091,-0.091,0.0
11153259,FALSE POSITIVE,1.94468659,133.2347,2454966.235,1.1592,0.1246,-0.1171,18.22,4.1,-4.1,456.0,32.7,-32.7,0.180979,0.0646,-0.152,0.00821,0.00157,-0.00267,69.59,11.9,-25.6,0.0384,10.89,3334.0,29219.04,15921.75,-19238.3,1.18,0.226,-0.226,0.2726,0.3082,,,17.1,1,,,7894.0,237.0,-304.0,3.644,0.302,-0.09,3.521,0.604,-1.295,1.995,0.259,-0.411,
9021075,CONFIRMED,7.28116667,132.7518,2454965.752,0.1,0.358,-0.1,2.716,0.243,-0.243,334.0,33.8,-33.8,0.016223,0.00125,-0.000922,3.17541,0.59815,-1.91955,1.4,0.14,-0.12,0.0696,89.72,744.0,72.16,30.08,-19.72,20.72,3.9,-3.9,0.1451,0.582,3.8090513,10.5991125,11.5,1,157.0,0.2578,5008.0,192.0,-174.0,4.572,0.033,-0.066,0.788,0.082,-0.067,0.844,0.055,-0.08,0.038
5783938,FALSE POSITIVE,383.10017,286.3372,2455119.337,0.1365,0.3337,-0.1364,8.8,1.4,-1.4,579.0,98.5,-98.5,0.022087,0.00177,-0.00253,4.92552,1.9191,-3.9246,2.18,0.85,-0.19,1.0285,89.95,248.0,0.9,1.04,-0.23,337.0,131.0,-131.0,0.2988,0.332,,,10.0,1,,,6011.0,158.0,-182.0,4.522,0.035,-0.287,0.902,0.355,-0.075,0.988,0.107,-0.123,
11338056,CANDIDATE,2.87998334,131.48485,2454964.485,0.22,0.243,-0.22,1.658,0.243,-0.243,117.0,14.6,-14.6,0.009652,0.000716,-0.000799,5.11378,0.48671,-5.01568,0.85,0.03,-0.05,0.0366,89.04,1024.0,260.79,40.02,-46.57,13.09,1.2,-1.2,0.1496,0.5746,3.3648057,8.497567,9.9,1,366.0,0.5523,4951.0,81.0,-81.0,4.523,0.063,-0.027,0.806,0.032,-0.051,0.79,0.05,-0.029,0.242
3445812,FALSE POSITIVE,0.605556082,132.02856,2454965.029,0.176,0.289,-0.176,1.2399,0.0979,-0.0979,102.0,8.0,-8.0,0.009338,0.00045,-0.000477,2.73609,0.41457,-1.32758,0.86,0.25,-0.06,0.0137,87.32,2120.0,4796.94,4049.1,-1224.58,3.757,0.569,-0.569,0.2979,0.3238,3.9377012,7.936796,15.3,1,2206.0,0.9971,6123.0,166.0,-203.0,4.556,0.035,-0.196,0.846,0.243,-0.065,0.941,0.107,-0.107,0.0
4473613,CONFIRMED,4.36125889,132.53228,2454965.532,0.374,0.084,-0.374,2.174,0.222,-0.222,189.0,21.2,-21.2,0.012616,0.000559,-0.00123,2.9952,1.34937,-1.49928,1.2,0.17,-0.05,0.0518,88.52,1000.0,236.01,84.75,-33.13,14.44,6.5,-6.5,0.2291,0.4603,3.292175,10.114161,10.7,1,247.0,0.1302,5520.0,74.0,-82.0,4.544,0.021,-0.119,0.873,0.118,-0.039,0.972,0.035,-0.07,0.132
10676750,CANDIDATE,21.08678557,135.5636,2454968.564,0.702,0.253,-0.478,0.978,0.108,-0.108,500.0,58.9,-58.9,0.022065,0.000411,-0.00249,77.97454,208.66963,-4.82984,2.08,0.52,-0.17,0.1467,89.67,651.0,42.44,31.53,-11.29,122.4,54.6,-54.6,0.2979,0.3238,3.8003235,8.782849,11.0,1,54.0,0.9718,6084.0,165.0,-202.0,4.542,0.044,-0.176,0.863,0.217,-0.072,0.944,0.097,-0.118,0.0
8960918,FALSE POSITIVE,1.19087362,131.71838,2454964.718,0.393,0.076,-0.393,1.785,0.298,-0.298,67.5,10.3,-10.3,0.007501,0.00051,-0.000852,1.45101,0.44095,-1.41601,0.73,0.1,-0.08,0.0207,85.27,1489.0,1165.78,552.5,-353.25,4.77,1.5,-1.5,0.186,0.5256,3.828405,7.2918854,8.0,1,1122.0,0.4381,5158.0,171.0,-155.0,4.464,0.105,-0.105,0.888,0.122,-0.1,0.836,0.08,-0.06,0.0
4647662,FALSE POSITIVE,1.06484622,131.5817,2454964.582,0.242,0.252,-0.242,3.287,0.754,-0.754,42.4,3.4,-3.4,0.006036,1.3e-05,-0.000682,0.25938,0.0083,-0.16951,0.72,0.11,-0.04,0.0212,84.44,2034.0,4059.63,1624.17,-605.89,2.4958,0.0799,-0.0799,0.311,0.2914,3.6905649,8.984928,12.5,1,1258.0,0.9031,6445.0,77.0,-77.0,4.417,0.03,-0.12,1.087,0.169,-0.06,1.125,0.069,-0.084,0.0
9822284,FALSE POSITIVE,0.969824139,132.28429,2454965.284,0.332,0.279,-0.332,0.783,0.165,-0.165,23.1,4.3,-4.3,0.004479,0.00272,-0.00153,14.62232,565.16095,-12.4183,0.49,0.0,0.0,0.0192,87.88,1839.0,2709.67,0.0,0.0,8.99,4.5,-4.5,0.2622,0.4035,6.2834234,7.3705826,6.8,1,1377.0,0.8308,5780.0,,,4.438,,,1.0,,,1.0,,,0.0
8940700,FALSE POSITIVE,190.60563,229.5171,2455062.517,0.0108,0.4619,-0.0108,14.33,1.5,-1.5,154.0,19.2,-19.2,0.011402,0.000881,-0.000781,0.56501,2.27475,-0.22205,1.6,0.72,-0.34,0.6462,89.95,386.0,5.25,7.18,-2.46,102.8,46.0,-46.0,0.3022,0.3099,,,11.6,1,,,6200.0,195.0,-225.0,4.214,0.199,-0.241,1.287,0.575,-0.276,0.99,0.196,-0.121,
9581589,CANDIDATE,5.19206571,134.5614,2454967.561,0.847,0.133,-0.582,3.716,0.229,-0.229,66.6,7.5,-7.5,0.008465,0.00137,-0.00117,0.14462,0.75997,-0.13404,0.99,0.31,-0.12,0.0611,81.75,1170.0,442.55,396.77,-144.95,5.91,2.8,-2.8,0.302,0.319,3.6894176,8.990141,10.5,1,259.0,0.5356,6322.0,156.0,-203.0,4.426,0.065,-0.195,1.075,0.335,-0.134,1.124,0.154,-0.139,0.562
11804437,CANDIDATE,449.01499,144.707,2454977.707,0.2182,0.2153,-0.2181,12.58,1.0,-1.0,94.2,13.1,-13.1,0.008921,0.000344,-0.00114,1.82006,0.32861,-0.88676,1.04,0.38,-0.14,1.137,89.95,258.0,1.04,1.1,-0.34,268.7,48.5,-48.5,0.2942,0.3382,,,8.5,1,,,6031.0,143.0,-168.0,4.368,0.106,-0.251,1.068,0.389,-0.145,0.972,0.143,-0.11,0.057
9850966,FALSE POSITIVE,8.480305,135.8796,2454968.88,0.766,0.179,-0.561,6.19,1.0,-1.0,304.0,33.6,-33.6,0.017544,0.00355,-0.00251,0.09227,0.24541,-0.02204,1.33,0.15,-0.1,0.0742,83.76,661.0,45.21,17.19,-10.81,7.05,3.1,-3.1,0.1611,0.5575,3.625158,8.896265,11.5,1,128.0,0.3022,4895.0,146.0,-131.0,4.631,0.032,-0.059,0.696,0.075,-0.055,0.775,0.054,-0.088,0.0
8747009,FALSE POSITIVE,410.11676,328.2965,2455161.297,0.243,0.2447,-0.2429,13.97,1.3,-1.3,217.0,26.8,-26.8,0.013424,0.00114,-0.000852,1.20901,0.68817,-0.59569,1.41,0.65,-0.23,1.0034,89.95,242.0,0.81,1.11,-0.3,220.7,62.8,-62.8,0.2575,0.4105,,,11.2,1,,,5587.0,164.0,-135.0,4.372,0.155,-0.284,0.965,0.439,-0.158,0.801,0.146,-0.056,
8826007,CONFIRMED,54.5091549,140.82739,2454973.827,0.94,0.008,-0.703,5.125,0.179,-0.179,622.0,42.2,-42.2,0.029482,0.00137,-0.00731,0.25447,5.57062,-0.09126,1.94,0.18,-0.16,0.2401,88.43,308.0,2.13,0.69,-0.54,34.2,17.0,-17.0,0.0833,0.6584,4.569707,14.125189,17.0,1,25.0,0.6686,4406.0,118.0,-131.0,4.67,0.036,-0.04,0.603,0.056,-0.05,0.621,0.065,-0.053,0.148
8280511,CANDIDATE,17.4532945,146.66244,2454979.662,0.357,0.093,-0.357,4.027,0.207,-0.207,79.3,7.0,-7.0,0.008165,0.000399,-0.000474,1.89005,0.7692,-0.49434,0.76,0.08,-0.06,0.1242,89.35,639.0,39.42,12.6,-8.53,31.2,12.7,-12.7,0.2434,0.4341,3.3021681,8.376621,12.0,5,73.0,0.4485,5528.0,110.0,-110.0,4.499,0.063,-0.077,0.853,0.089,-0.067,0.838,0.056,-0.046,
8620402,CONFIRMED,14.1959621,137.01221,2454970.012,0.786,0.177,-0.563,3.605,0.208,-0.208,196.0,16.5,-16.5,0.014102,0.00297,-0.00138,0.67357,2.17904,-0.62311,1.66,0.54,-0.18,0.1209,87.66,818.0,105.7,104.07,-33.36,19.29,8.9,-8.9,0.3024,0.3288,3.5574412,11.448122,14.1,1,90.0,0.7954,6214.0,186.0,-224.0,4.442,0.054,-0.216,1.076,0.353,-0.118,1.169,0.141,-0.173,0.09
8379021,FALSE POSITIVE,11.52482874,134.08163,2454967.082,1.205,72.7,-8.211,1.724,0.183,-0.183,578.0,46.7,-46.7,0.23157,72.7,-8.2,0.31364,280.46814,-4.07933,22.56,5.38,-2.91,0.095,84.68,756.0,77.15,56.23,-24.72,13.01,6.5,-6.5,0.2434,0.4341,3.4559317,13.620056,16.2,1,114.0,0.2564,5592.0,169.0,-152.0,4.472,0.091,-0.169,0.892,0.213,-0.115,0.862,0.104,-0.076,0.001
8104030,FALSE POSITIVE,46.84008579,164.134422,2454997.134,4.652,66.34,-1.4,3.8198,0.0302,-0.0302,6290.0,50.2,-50.2,3.720483,66.3,-1.4,3.7023,277.11844,-1.54489,428.62,124.0,-82.5,0.2427,86.47,552.0,22.0,19.12,-9.28,75.4,37.6,-37.6,0.2979,0.3238,42.729084,149.6703,147.9,1,26.0,0.4097,6006.0,179.0,-179.0,4.33,0.19,-0.19,1.055,0.305,-0.203,0.867,0.118,-0.069,0.0
4813793,CANDIDATE,6.70242786,133.17733,2454966.177,0.369,0.094,-0.368,1.221,0.228,-0.228,65.3,8.9,-8.9,0.007505,0.000334,-0.000871,25.63754,172.76169,-14.02184,1.82,0.58,-0.38,0.0691,89.46,1367.0,827.56,780.25,-369.44,39.3,18.9,-18.9,0.2665,0.3937,3.727154,8.094552,8.8,1,154.0,0.546,5466.0,163.0,-163.0,3.735,0.175,-0.175,2.224,0.699,-0.466,0.979,0.214,-0.115,0.532
5282477,FALSE POSITIVE,0.992798625,131.70889,2454964.709,1.219,0.572,-0.152,3.5065,0.059,-0.059,583.0,8.8,-8.8,0.244048,0.567,-0.145,0.04621,0.08252,-0.01214,29.26,9.33,-4.0,0.0203,24.56,1967.0,3519.47,3406.53,-1275.49,1.34,0.598,-0.598,0.2844,0.3661,5.9009266,8.571441,79.1,1,870.0,0.9673,6055.0,190.0,-232.0,4.407,0.072,-0.217,1.098,0.35,-0.15,1.126,0.151,-0.166,
7266212,CANDIDATE,7.79534033,138.03216,2454971.032,0.282,0.166,-0.281,3.406,0.304,-0.304,102.0,11.9,-11.9,0.009322,0.000538,-0.000739,1.51758,0.46911,-0.83838,1.07,0.35,-0.12,0.0798,89.05,985.0,222.52,213.24,-69.03,16.96,5.2,-5.2,0.3029,0.3239,2.953455,8.4187355,10.2,1,173.0,0.3642,6156.0,171.0,-214.0,4.443,0.054,-0.216,1.05,0.341,-0.114,1.114,0.151,-0.151,0.152
6681546,FALSE POSITIVE,186.72243,308.6018,2455141.602,0.4736,0.0232,-0.4503,13.35,1.6,-1.6,326.0,42.0,-42.0,0.016898,0.000825,-0.00165,0.48267,0.46608,-0.24483,1.84,0.82,-0.17,0.6547,89.95,329.0,2.77,3.62,-0.79,96.2,46.4,-46.4,0.2901,0.3518,,,11.5,1,,,6040.0,159.0,-207.0,4.469,0.047,-0.305,0.999,0.441,-0.095,1.07,0.204,-0.138,
6421137,FALSE POSITIVE,118.4039,195.109,2455028.109,0.4062,0.0994,-0.4062,5.593,0.904,-0.904,426.0,131.0,-131.0,0.019307,0.00215,-0.00264,4.68245,9.47328,-2.94791,3.46,1.69,-1.03,0.5031,89.95,517.0,16.83,24.93,-9.74,151.4,61.3,-61.3,0.3114,0.2887,,,4.4,1,,,6486.0,181.0,-251.0,4.091,0.237,-0.265,1.64,0.805,-0.488,1.213,0.287,-0.212,
9893278,FALSE POSITIVE,182.281992,159.6829,2454992.683,0.2425,0.2015,-0.2424,8.828,0.992,-0.992,509.0,71.2,-71.2,0.020631,0.00173,-0.00154,2.17825,6.04117,-0.91693,1.67,1.12,-0.17,0.5563,89.95,280.0,1.46,3.25,-0.42,156.4,72.3,-72.3,0.3071,0.3357,,,8.7,1,,,5503.0,203.0,-157.0,4.536,0.084,-0.531,0.742,0.497,-0.077,0.69,0.135,-0.035,
9419020,CANDIDATE,2.40174996,131.7811,2454964.781,0.47,0.002,-0.47,1.413,0.17,-0.17,254.0,24.2,-24.2,0.014851,0.000511,-0.00122,5.25434,2.69846,-2.94255,0.65,0.08,-0.11,0.0262,87.7,621.0,35.1,14.12,-12.87,11.7,3.0,-3.0,0.3976,0.3142,3.5125313,9.516003,13.2,1,437.0,0.9101,3606.0,81.0,-90.0,4.855,0.065,-0.052,0.399,0.053,-0.065,0.415,0.05,-0.069,0.021
4548162,FALSE POSITIVE,10.0102876,131.8186,2454964.819,0.5667,0.0179,-0.5477,5.33,1.5,-1.5,127.0,46.2,-46.2,0.010497,0.00298,-0.00104,0.32818,10.03497,-0.30743,0.69,0.06,-0.09,0.0762,87.09,522.0,17.56,6.02,-6.13,12.02,5.9,-5.9,0.192,0.5307,,,7.0,1,,,4214.0,145.0,-168.0,4.65,0.071,-0.03,0.601,0.05,-0.075,0.588,0.062,-0.059,
4270799,CANDIDATE,115.238544,155.5989,2454988.599,0.965,0.0,-0.684,7.653,0.527,-0.527,517.0,56.8,-56.8,0.02801,0.00088,-0.00878,0.09651,4.76306,-0.01753,3.17,0.47,-0.35,0.4558,88.64,372.0,4.52,1.75,-1.13,40.8,20.3,-20.3,0.2291,0.4603,5.400416,10.220816,10.6,1,9.0,0.4303,5589.0,75.0,-75.0,4.384,0.099,-0.11,1.037,0.152,-0.114,0.948,0.06,-0.048,0.547
8811490,CANDIDATE,21.7434141,148.935,2454981.935,0.906,0.059,-0.67,8.143,0.652,-0.652,155.0,11.4,-11.4,0.013657,1.8e-05,-0.00269,0.03226,0.24217,-0.02635,2.23,0.55,-0.82,0.1519,84.41,799.0,96.15,73.55,-62.16,9.31,4.4,-4.4,0.2713,0.3874,3.6416662,8.8569765,15.8,1,35.0,0.3384,5767.0,190.0,-173.0,4.082,0.357,-0.153,1.497,0.367,-0.551,0.987,0.134,-0.121,0.004
8043721,FALSE POSITIVE,0.77957913,131.7173,2454964.717,0.183,0.288,-0.183,2.457,0.356,-0.356,70.4,7.5,-7.5,0.007646,0.000371,-0.000664,0.47355,0.91124,-0.25043,0.71,0.21,-0.06,0.0163,85.77,1819.0,2585.39,2255.97,-716.48,2.48,1.2,-1.2,0.2676,0.3928,3.4521549,8.805404,11.1,1,1679.0,0.0045,5699.0,169.0,-186.0,4.553,0.034,-0.195,0.853,0.248,-0.078,0.95,0.104,-0.104,0.001
7985733,FALSE POSITIVE,0.544561598,131.94532,2454964.945,0.214,0.23,-0.214,1.6053,0.0691,-0.0691,35.2,1.4,-1.4,0.005106,0.000258,-0.00017,1.14492,0.22796,-0.31502,44.9,1.98,-7.93,0.0155,85.32,11804.0,4601339.96,879182.92,-1811341.03,2.618,0.521,-0.521,-0.0663,0.8791,3.7048938,16.076143,31.1,1,2454.0,0.815,3715.0,83.0,-102.0,0.851,0.03,-0.03,80.529,3.558,-14.232,1.678,0.063,-0.536,0.0
8094120,CANDIDATE,5.6795377,132.95,2454965.95,0.196,0.254,-0.196,3.757,0.326,-0.326,52.0,4.5,-4.5,0.00668,0.00022,-0.000486,0.87353,0.93266,-0.37756,1.16,0.33,-0.37,0.0649,89.02,1420.0,961.1,818.95,-572.46,11.42,4.1,-4.1,0.3105,0.2893,3.0619566,7.68906,12.5,2,225.0,0.1214,6514.0,181.0,-227.0,4.09,0.258,-0.172,1.585,0.457,-0.503,1.127,0.192,-0.157,0.025
6522824,FALSE POSITIVE,17.4453133,135.7562,2454968.756,0.23,0.226,-0.23,5.14,0.517,-0.517,328.0,35.1,-35.1,0.016192,0.00156,-0.000629,1.05184,1.12076,-0.47148,5.38,1.1,-0.68,0.1263,89.49,1066.0,305.55,155.98,-80.37,25.67,9.1,-9.1,0.1747,0.5405,3.153209,9.905458,12.2,1,66.0,0.7747,4927.0,49.0,-44.0,3.417,0.121,-0.148,3.04,0.623,-0.383,0.881,0.062,-0.013,0.003
4750341,FALSE POSITIVE,1.97515457,132.6578,2454965.658,0.027,0.435,-0.027,2.633,0.494,-0.494,66.1,8.4,-8.4,0.007324,0.000446,-0.000691,0.94636,3.52873,-0.63648,0.92,0.24,-0.18,0.0306,89.73,1504.0,1207.0,966.91,-510.55,5.8,2.7,-2.7,0.224,0.4695,3.3978274,8.511584,9.2,1,1087.0,0.0854,5571.0,166.0,-166.0,4.31,0.175,-0.175,1.145,0.304,-0.221,0.976,0.104,-0.085,0.0
9935642,CANDIDATE,9.33955596,138.11016,2454971.11,0.985,0.02,-0.705,2.058,0.22,-0.22,245.0,29.3,-29.3,0.022231,0.0015,-0.00924,0.18447,29.06399,-0.41567,2.67,0.78,-0.58,0.0838,84.03,882.0,143.02,124.84,-64.51,9.47,4.7,-4.7,0.2291,0.4603,4.08747,9.466705,10.1,1,143.0,0.2144,5516.0,166.0,-150.0,4.308,0.214,-0.195,1.101,0.319,-0.239,0.898,0.113,-0.075,0.63
6612327,FALSE POSITIVE,21.993112,131.68608,2454964.686,1.249,52.11,-0.073,8.616,0.256,-0.256,1020.0,31.8,-31.8,0.284532,52.1,-0.0702,0.00841,9.24952,-0.00139,23.21,3.04,-2.05,0.1437,77.97,523.0,17.75,7.77,-4.67,5.99,3.0,-3.0,0.2075,0.49,53.229355,62.200512,37.3,1,63.0,0.8744,5205.0,154.0,-154.0,4.604,0.036,-0.084,0.747,0.098,-0.066,0.827,0.066,-0.091,0.0
7285757,CONFIRMED,19.5489666,149.78882,2454982.789,0.83,0.001,-0.585,1.78,0.181,-0.181,524.0,49.7,-49.7,0.023621,0.005,-0.0031,6.2798,27.09393,-5.708,1.89,0.35,-0.15,0.1307,89.05,579.0,26.62,15.5,-6.65,50.2,24.1,-24.1,0.2665,0.398,2.979324,11.059722,12.6,2,71.0,0.7102,5549.0,163.0,-163.0,4.6,0.045,-0.113,0.732,0.137,-0.059,0.776,0.089,-0.065,0.165
7285757,CANDIDATE,7.41834569,133.51738,2454966.517,0.049,0.413,-0.049,2.462,0.215,-0.215,234.0,24.1,-24.1,0.014014,0.000825,-0.000931,4.3617,7.60911,-1.9604,1.12,0.21,-0.09,0.0685,89.88,800.0,96.9,56.43,-24.2,23.3,10.2,-10.2,0.2665,0.398,2.9106994,9.0123415,11.2,2,183.0,0.8731,5549.0,163.0,-163.0,4.6,0.045,-0.113,0.732,0.137,-0.059,0.776,0.089,-0.065,0.342
5211922,FALSE POSITIVE,27.6853358,132.70397,2454965.704,0.897,0.022,-0.628,4.661,0.189,-0.189,1660.0,38.4,-38.4,0.04461,0.000645,-0.00651,0.3553,2.85904,-0.11925,3.11,0.39,-0.19,0.1592,87.89,461.0,10.67,4.53,-2.36,24.3,11.5,-11.5,0.2337,0.4535,21.122961,51.554775,49.3,1,52.0,0.0214,5216.0,156.0,-156.0,4.673,0.03,-0.075,0.639,0.08,-0.04,0.704,0.06,-0.06,0.0
5280587,CONFIRMED,35.6225528,141.4514,2454974.451,0.261,0.203,-0.261,4.845,0.403,-0.403,651.0,78.8,-78.8,0.023364,0.00173,-0.00166,2.56109,0.78909,-1.45999,2.24,0.59,-0.2,0.2101,89.73,523.0,17.67,13.71,-4.66,55.6,17.1,-17.1,0.2676,0.3928,4.940361,15.579355,9.6,1,33.0,0.8296,5799.0,157.0,-175.0,4.539,0.044,-0.187,0.878,0.231,-0.077,0.975,0.104,-0.116,0.408
8129005,FALSE POSITIVE,7.1403113,137.9994,2454970.999,0.786,0.203,-0.557,5.891,0.499,-0.499,112.0,11.7,-11.7,0.010644,0.00592,-0.00102,0.07804,0.28632,-0.07592,1.18,0.35,-0.12,0.0743,82.41,1036.0,272.78,234.3,-83.46,5.95,2.7,-2.7,0.3058,0.3071,3.766749,10.650661,11.8,1,378.0,0.0003,6354.0,170.0,-226.0,4.454,0.052,-0.195,1.016,0.298,-0.106,1.067,0.143,-0.143,0.001
